SectionSource;SectionTarget;Session;Source;Student;Target
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;4bfc81914333eef4c9278e5883402abd;Other;e78;Quiz
1d7d5a6b311445069d3cfc4dd0821b98;d2f700a5bb0e49c187a940ddd4e19590;6edce9146f1b55d72e5a1e52aa09cf15;Other;e73;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Signin;e73;Quiz
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Quiz;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Video
d2f700a5bb0e49c187a940ddd4e19590;1d7d5a6b311445069d3cfc4dd0821b98;17a8c7c1a66c72b55ee01ac7f18e01fe;Video;e73;Other
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;75254072fa3f0cd48c88be33b1650bee;Video;e182;Video
d2f700a5bb0e49c187a940ddd4e19590;;75254072fa3f0cd48c88be33b1650bee;Video;e182;Other
;d2f700a5bb0e49c187a940ddd4e19590;e2fcf664a2f87b22fd2d69fb2d078c31;Other;e180;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Signin;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;7541567ab6961919878280247ab90af8;Video;e180;Video
d2f700a5bb0e49c187a940ddd4e19590;;7541567ab6961919878280247ab90af8;Video;e180;Other
5b849ceb504146e9b2e8a9261f6e1537;d2f700a5bb0e49c187a940ddd4e19590;e2fcf664a2f87b22fd2d69fb2d078c31;Other;e180;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;8e00d6ef7fb98c6b75914d44b03c06aa;Signin;e180;Quiz
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;8e00d6ef7fb98c6b75914d44b03c06aa;Quiz;e180;Other
da4c98ec26234ffebf5213cb9bf4dad3;d2f700a5bb0e49c187a940ddd4e19590;0849a24acd62296f496ab2fed39de8a7;Other;e184;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;1db00fd97d0a5c617bd63dfe8307775d;Signin;e184;Video
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;defe66ad155507faaa08967b6549a158;Other;e4;Quiz
da4c98ec26234ffebf5213cb9bf4dad3;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Other;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Video
d2f700a5bb0e49c187a940ddd4e19590;da4c98ec26234ffebf5213cb9bf4dad3;e2f3e3ddb481bd75ef26d501951d23aa;Video;e188;Other
