SectionSource;SectionTarget;Session;Source;Student;Target
5b849ceb504146e9b2e8a9261f6e1537;d2f700a5bb0e49c187a940ddd4e19590;e2fcf664a2f87b22fd2d69fb2d078c31;Quiz;e180;Other
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;8e00d6ef7fb98c6b75914d44b03c06aa;Other;e180;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Signin;e180;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Video;e180;Video
5b849ceb504146e9b2e8a9261f6e1537;;e2fcf664a2f87b22fd2d69fb2d078c31;Video;e180;Other
;5b849ceb504146e9b2e8a9261f6e1537;3d8ce42679cac85dd40376c3e419461a;Other;e228;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;3d8ce42679cac85dd40376c3e419461a;Video;e228;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;3d8ce42679cac85dd40376c3e419461a;Quiz;e228;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a63adba06b7e9879d2602a835d45e4ba;Video;e186;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a63adba06b7e9879d2602a835d45e4ba;Video;e186;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a63adba06b7e9879d2602a835d45e4ba;Video;e186;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a63adba06b7e9879d2602a835d45e4ba;Quiz;e186;Video
5b849ceb504146e9b2e8a9261f6e1537;;a63adba06b7e9879d2602a835d45e4ba;Video;e186;Other
df13b37d70964faf88cfb44b7a36ac55;5b849ceb504146e9b2e8a9261f6e1537;d884a7f7b1aa14d58d740b1d3f7d2a88;Other;e186;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;508808580836f04d0a26f2df6ca78297;Signin;e186;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;508808580836f04d0a26f2df6ca78297;Quiz;e186;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;508808580836f04d0a26f2df6ca78297;Quiz;e186;Quiz
5b849ceb504146e9b2e8a9261f6e1537;df13b37d70964faf88cfb44b7a36ac55;508808580836f04d0a26f2df6ca78297;Quiz;e186;Other
;5b849ceb504146e9b2e8a9261f6e1537;dd6ee71ce1530ef354000aa5037b1de9;Other;e187;Video
5b849ceb504146e9b2e8a9261f6e1537;;dd6ee71ce1530ef354000aa5037b1de9;Video;e187;Other
;5b849ceb504146e9b2e8a9261f6e1537;82c287d90ec3569d6a753ab7bfb28aa4;Other;e187;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;82c287d90ec3569d6a753ab7bfb28aa4;Quiz;e187;Other
1d7d5a6b311445069d3cfc4dd0821b98;5b849ceb504146e9b2e8a9261f6e1537;51f8df4f7c041b2a61cad3ed8c579dae;Other;e184;Video
